,date,time,comp,round,day,venue,opponent,formation,gf,ga,result,gls,sh,sot,sot%,g/sh,g/sot,dist,pk,pkatt,team,year
37,2020-07-04,17:15,Serie A,Matchweek 30,Sat,Away,Juventus,3-4-3,1,4,L,1.0,17.0,5.0,29.4,0.0,0.0,19.9,1.0,1.0,Torino,2019
38,2020-07-08,21:45,Serie A,Matchweek 31,Wed,Home,Brescia,3-4-1-2,3,1,W,2.0,20.0,8.0,40.0,0.1,0.25,15.8,0.0,0.0,Torino,2019
39,2020-07-13,21:45,Serie A,Matchweek 32,Mon,Away,Inter,3-4-3,1,3,L,1.0,11.0,3.0,27.3,0.09,0.33,14.7,0.0,0.0,Torino,2019
40,2020-07-16,19:30,Serie A,Matchweek 33,Thu,Home,Genoa,3-4-1-2,3,0,W,3.0,12.0,5.0,41.7,0.25,0.6,19.2,0.0,0.0,Torino,2019
41,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Away,Fiorentina,3-4-1-2,0,2,L,0.0,7.0,0.0,0.0,0.0,,18.5,0.0,0.0,Torino,2019
42,2020-07-22,21:45,Serie A,Matchweek 35,Wed,Home,Hellas Verona,3-4-1-2,1,1,D,1.0,9.0,3.0,33.3,0.11,0.33,12.0,0.0,0.0,Torino,2019
43,2020-07-26,19:30,Serie A,Matchweek 36,Sun,Away,SPAL,3-4-1-2,1,1,D,1.0,20.0,6.0,30.0,0.05,0.17,17.0,0.0,0.0,Torino,2019
44,2020-07-29,21:45,Serie A,Matchweek 37,Wed,Home,Roma,3-4-3,2,3,L,2.0,9.0,4.0,44.4,0.22,0.5,21.2,0.0,0.0,Torino,2019
45,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Away,Bologna,3-4-1-2,1,1,D,1.0,15.0,9.0,60.0,0.07,0.11,19.2,0.0,0.0,Torino,2019
0,2019-08-16,20:30,Coppa Italia,Third round,Fri,Home,Imolese Calcio,,4,1,W,4.0,0.0,0.0,,,,,1.0,1.0,Genoa,2019
1,2019-08-25,20:45,Serie A,Matchweek 1,Sun,Away,Roma,3-1-4-2,3,3,D,3.0,5.0,3.0,60.0,0.4,0.67,25.7,1.0,1.0,Genoa,2019
2,2019-09-01,20:45,Serie A,Matchweek 2,Sun,Home,Fiorentina,3-4-1-2,2,1,W,2.0,23.0,8.0,34.8,0.09,0.25,15.2,0.0,0.0,Genoa,2019
3,2019-09-15,12:30,Serie A,Matchweek 3,Sun,Home,Atalanta,3-5-2,1,2,L,1.0,15.0,2.0,13.3,0.0,0.0,22.8,1.0,1.0,Genoa,2019
4,2019-09-20,20:45,Serie A,Matchweek 4,Fri,Away,Cagliari,3-4-1-2,1,3,L,1.0,11.0,2.0,18.2,0.09,0.5,12.9,0.0,0.0,Genoa,2019
5,2019-09-25,21:00,Serie A,Matchweek 5,Wed,Home,Bologna,3-1-4-2,0,0,D,0.0,7.0,1.0,14.3,0.0,0.0,23.5,0.0,0.0,Genoa,2019
6,2019-09-29,15:00,Serie A,Matchweek 6,Sun,Away,Lazio,3-1-4-2,0,4,L,0.0,13.0,6.0,46.2,0.0,0.0,21.9,0.0,0.0,Genoa,2019
7,2019-10-05,20:45,Serie A,Matchweek 7,Sat,Home,Milan,3-4-1-2,1,2,L,1.0,13.0,5.0,38.5,0.08,0.2,21.1,0.0,1.0,Genoa,2019
8,2019-10-20,18:00,Serie A,Matchweek 8,Sun,Away,Parma,3-1-4-2,1,5,L,1.0,17.0,5.0,29.4,0.06,0.2,16.5,0.0,0.0,Genoa,2019
9,2019-10-26,20:45,Serie A,Matchweek 9,Sat,Home,Brescia,3-4-1-2,3,1,W,3.0,17.0,10.0,58.8,0.18,0.3,19.0,0.0,0.0,Genoa,2019
10,2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,Juventus,4-2-3-1,1,2,L,1.0,8.0,3.0,37.5,0.13,0.33,23.4,0.0,0.0,Genoa,2019
11,2019-11-03,15:00,Serie A,Matchweek 11,Sun,Home,Udinese,4-2-3-1,1,3,L,1.0,16.0,2.0,12.5,0.06,0.5,16.1,0.0,0.0,Genoa,2019
12,2019-11-09,20:45,Serie A,Matchweek 12,Sat,Away,Napoli,4-3-3,0,0,D,0.0,12.0,1.0,8.3,0.0,0.0,17.6,0.0,0.0,Genoa,2019
13,2019-11-25,20:45,Serie A,Matchweek 13,Mon,Away,SPAL,4-3-3,1,1,D,1.0,14.0,5.0,35.7,0.07,0.2,19.5,0.0,0.0,Genoa,2019
14,2019-11-30,18:00,Serie A,Matchweek 14,Sat,Home,Torino,4-3-3,0,1,L,0.0,13.0,1.0,7.7,0.0,0.0,19.2,0.0,0.0,Genoa,2019
15,2019-12-03,18:00,Coppa Italia,Fourth round,Tue,Home,Ascoli,,3,2,W,3.0,0.0,0.0,,,,,0.0,0.0,Genoa,2019
16,2019-12-08,12:30,Serie A,Matchweek 15,Sun,Away,Lecce,3-4-1-2,2,2,D,2.0,13.0,3.0,23.1,0.08,0.33,21.9,1.0,1.0,Genoa,2019
17,2019-12-14,20:45,Serie A,Matchweek 16,Sat,Home,Sampdoria,3-4-1-2,0,1,L,0.0,9.0,1.0,11.1,0.0,0.0,17.3,0.0,0.0,Genoa,2019
18,2019-12-21,18:00,Serie A,Matchweek 17,Sat,Away,Inter,4-3-1-2,0,4,L,0.0,9.0,3.0,33.3,0.0,0.0,25.2,0.0,0.0,Genoa,2019
19,2020-01-05,18:00,Serie A,Matchweek 18,Sun,Home,Sassuolo,3-1-4-2,2,1,W,2.0,14.0,5.0,35.7,0.07,0.2,17.5,1.0,1.0,Genoa,2019
20,2020-01-09,21:15,Coppa Italia,Round of 16,Thu,Away,Torino,,1 (3),1 (5),D,1.0,12.0,5.0,41.7,0.08,0.2,,0.0,0.0,Genoa,2019
21,2020-01-12,18:00,Serie A,Matchweek 19,Sun,Away,Hellas Verona,3-5-2,1,2,L,1.0,5.0,3.0,60.0,0.2,0.33,16.7,0.0,0.0,Genoa,2019
22,2020-01-19,18:00,Serie A,Matchweek 20,Sun,Home,Roma,3-5-2,1,3,L,1.0,9.0,4.0,44.4,0.11,0.25,15.8,0.0,0.0,Genoa,2019
23,2020-01-25,18:00,Serie A,Matchweek 21,Sat,Away,Fiorentina,3-5-2,0,0,D,0.0,9.0,5.0,55.6,0.0,0.0,20.3,0.0,1.0,Genoa,2019
24,2020-02-02,15:00,Serie A,Matchweek 22,Sun,Away,Atalanta,3-5-2,2,2,D,2.0,10.0,4.0,40.0,0.1,0.25,23.2,1.0,1.0,Genoa,2019
25,2020-02-09,15:00,Serie A,Matchweek 23,Sun,Home,Cagliari,3-5-2,1,0,W,1.0,13.0,5.0,38.5,0.08,0.2,16.2,0.0,0.0,Genoa,2019
26,2020-02-15,18:00,Serie A,Matchweek 24,Sat,Away,Bologna,3-5-2,3,0,W,3.0,6.0,4.0,66.7,0.33,0.5,18.1,1.0,1.0,Genoa,2019
27,2020-02-23,12:30,Serie A,Matchweek 25,Sun,Home,Lazio,3-5-2,2,3,L,2.0,12.0,5.0,41.7,0.08,0.2,25.6,1.0,1.0,Genoa,2019
28,2020-03-08,15:00,Serie A,Matchweek 26,Sun,Away,Milan,3-5-2,2,1,W,2.0,11.0,3.0,27.3,0.18,0.67,16.1,0.0,0.0,Genoa,2019
29,2020-06-23,21:45,Serie A,Matchweek 27,Tue,Home,Parma,3-5-2,1,4,L,1.0,11.0,1.0,9.1,0.0,0.0,18.9,1.0,2.0,Genoa,2019
30,2020-06-27,17:15,Serie A,Matchweek 28,Sat,Away,Brescia,3-4-1-2,2,2,D,2.0,15.0,5.0,33.3,0.0,0.0,18.6,2.0,2.0,Genoa,2019
31,2020-06-30,21:45,Serie A,Matchweek 29,Tue,Home,Juventus,3-5-2,1,3,L,1.0,4.0,2.0,50.0,0.25,0.5,20.9,0.0,0.0,Genoa,2019
32,2020-07-05,19:30,Serie A,Matchweek 30,Sun,Away,Udinese,3-5-2,2,2,D,2.0,7.0,3.0,42.9,0.29,0.67,21.7,0.0,1.0,Genoa,2019
33,2020-07-08,19:30,Serie A,Matchweek 31,Wed,Home,Napoli,3-5-2,1,2,L,1.0,8.0,3.0,37.5,0.13,0.33,14.9,0.0,0.0,Genoa,2019
34,2020-07-12,17:15,Serie A,Matchweek 32,Sun,Home,SPAL,4-3-2-1,2,0,W,2.0,15.0,7.0,46.7,0.13,0.29,22.8,0.0,1.0,Genoa,2019
35,2020-07-16,19:30,Serie A,Matchweek 33,Thu,Away,Torino,3-4-1-2,0,3,L,0.0,14.0,5.0,35.7,0.0,0.0,18.3,0.0,0.0,Genoa,2019
36,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Home,Lecce,4-4-2,2,1,W,1.0,10.0,3.0,30.0,0.1,0.33,20.6,0.0,0.0,Genoa,2019
37,2020-07-22,21:45,Serie A,Matchweek 35,Wed,Away,Sampdoria,4-4-2,2,1,W,2.0,7.0,4.0,57.1,0.14,0.25,23.1,1.0,1.0,Genoa,2019
38,2020-07-25,19:30,Serie A,Matchweek 36,Sat,Home,Inter,3-5-2,0,3,L,0.0,9.0,2.0,22.2,0.0,0.0,19.0,0.0,0.0,Genoa,2019
39,2020-07-29,19:30,Serie A,Matchweek 37,Wed,Away,Sassuolo,4-4-2,0,5,L,0.0,12.0,2.0,16.7,0.0,0.0,17.2,0.0,0.0,Genoa,2019
40,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Home,Hellas Verona,3-5-2,3,0,W,3.0,4.0,4.0,100.0,0.75,0.75,13.8,0.0,0.0,Genoa,2019
0,2019-08-18,20:45,Coppa Italia,Third round,Sun,Home,Salernitana,,4,0,W,4.0,0.0,0.0,,,,,0.0,0.0,Lecce,2019
1,2019-08-26,20:45,Serie A,Matchweek 1,Mon,Away,Inter,4-2-3-1,0,4,L,0.0,17.0,1.0,5.9,0.0,0.0,23.7,0.0,0.0,Lecce,2019
2,2019-09-01,20:45,Serie A,Matchweek 2,Sun,Home,Hellas Verona,4-3-1-2,0,1,L,0.0,15.0,3.0,20.0,0.0,0.0,18.5,0.0,0.0,Lecce,2019
3,2019-09-16,20:45,Serie A,Matchweek 3,Mon,Away,Torino,4-3-2-1,2,1,W,2.0,19.0,5.0,26.3,0.11,0.4,18.5,0.0,0.0,Lecce,2019
4,2019-09-22,15:00,Serie A,Matchweek 4,Sun,Home,Napoli,4-3-3,1,4,L,1.0,9.0,2.0,22.2,0.0,0.0,18.4,1.0,1.0,Lecce,2019
5,2019-09-25,21:00,Serie A,Matchweek 5,Wed,Away,SPAL,4-3-3,3,1,W,3.0,6.0,1.0,16.7,0.17,1.0,24.8,2.0,2.0,Lecce,2019
6,2019-09-29,15:00,Serie A,Matchweek 6,Sun,Home,Roma,4-3-1-2,0,1,L,0.0,13.0,6.0,46.2,0.0,0.0,18.7,0.0,0.0,Lecce,2019
7,2019-10-06,15:00,Serie A,Matchweek 7,Sun,Away,Atalanta,4-3-1-2,1,3,L,1.0,7.0,2.0,28.6,0.14,0.5,16.1,0.0,0.0,Lecce,2019
8,2019-10-20,20:45,Serie A,Matchweek 8,Sun,Away,Milan,4-3-1-2,2,2,D,2.0,12.0,5.0,41.7,0.17,0.4,21.5,0.0,1.0,Lecce,2019
9,2019-10-26,15:00,Serie A,Matchweek 9,Sat,Home,Juventus,4-3-1-2,1,1,D,1.0,9.0,4.0,44.4,0.0,0.0,22.1,1.0,1.0,Lecce,2019
10,2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,Sampdoria,4-3-1-2,1,1,D,1.0,12.0,4.0,33.3,0.08,0.25,19.0,0.0,0.0,Lecce,2019
11,2019-11-03,15:00,Serie A,Matchweek 11,Sun,Home,Sassuolo,4-3-1-2,2,2,D,2.0,9.0,4.0,44.4,0.22,0.5,21.8,0.0,0.0,Lecce,2019
12,2019-11-10,15:00,Serie A,Matchweek 12,Sun,Away,Lazio,4-3-1-2,2,4,L,2.0,18.0,9.0,50.0,0.11,0.22,20.9,0.0,1.0,Lecce,2019
13,2019-11-25,15:00,Serie A,Matchweek 13,Mon,Home,Cagliari,4-3-1-2,2,2,D,2.0,27.0,6.0,22.2,0.04,0.17,17.9,1.0,1.0,Lecce,2019
14,2019-11-30,20:45,Serie A,Matchweek 14,Sat,Away,Fiorentina,4-3-1-2,1,0,W,1.0,6.0,5.0,83.3,0.17,0.2,19.8,0.0,0.0,Lecce,2019
15,2019-12-04,18:00,Coppa Italia,Fourth round,Wed,Away,SPAL,,1,5,L,1.0,0.0,0.0,,,,,0.0,0.0,Lecce,2019
16,2019-12-08,12:30,Serie A,Matchweek 15,Sun,Home,Genoa,4-3-1-2,2,2,D,2.0,22.0,5.0,22.7,0.09,0.4,19.1,0.0,0.0,Lecce,2019
17,2019-12-14,15:00,Serie A,Matchweek 16,Sat,Away,Brescia,4-3-1-2,0,3,L,0.0,11.0,4.0,36.4,0.0,0.0,20.3,0.0,0.0,Lecce,2019
18,2019-12-22,15:00,Serie A,Matchweek 17,Sun,Home,Bologna,4-3-1-2,2,3,L,2.0,12.0,4.0,33.3,0.17,0.5,18.6,0.0,0.0,Lecce,2019
19,2020-01-06,18:00,Serie A,Matchweek 18,Mon,Home,Udinese,4-3-1-2,0,1,L,0.0,15.0,4.0,26.7,0.0,0.0,19.0,0.0,0.0,Lecce,2019
20,2020-01-13,20:45,Serie A,Matchweek 19,Mon,Away,Parma,4-3-1-2,0,2,L,0.0,19.0,4.0,21.1,0.0,0.0,21.2,0.0,0.0,Lecce,2019
21,2020-01-19,15:00,Serie A,Matchweek 20,Sun,Home,Inter,5-3-2,1,1,D,1.0,12.0,2.0,16.7,0.08,0.5,17.4,0.0,0.0,Lecce,2019
22,2020-01-26,15:00,Serie A,Matchweek 21,Sun,Away,Hellas Verona,5-3-2,0,3,L,0.0,4.0,0.0,0.0,0.0,,17.7,0.0,0.0,Lecce,2019
23,2020-02-02,18:00,Serie A,Matchweek 22,Sun,Home,Torino,4-3-1-2,4,0,W,4.0,17.0,9.0,52.9,0.18,0.33,21.6,1.0,1.0,Lecce,2019
24,2020-02-09,15:00,Serie A,Matchweek 23,Sun,Away,Napoli,4-3-1-2,3,2,W,3.0,15.0,10.0,66.7,0.2,0.3,17.2,0.0,0.0,Lecce,2019
25,2020-02-15,15:00,Serie A,Matchweek 24,Sat,Home,SPAL,4-3-1-2,2,1,W,2.0,11.0,3.0,27.3,0.09,0.33,21.1,1.0,1.0,Lecce,2019
26,2020-02-23,18:00,Serie A,Matchweek 25,Sun,Away,Roma,4-3-2-1,0,4,L,0.0,14.0,3.0,21.4,0.0,0.0,19.3,0.0,0.0,Lecce,2019
27,2020-03-01,15:00,Serie A,Matchweek 26,Sun,Home,Atalanta,4-3-2-1,2,7,L,2.0,9.0,3.0,33.3,0.22,0.67,19.2,0.0,0.0,Lecce,2019
28,2020-06-22,19:30,Serie A,Matchweek 27,Mon,Home,Milan,4-3-1-2,1,4,L,1.0,9.0,0.0,0.0,0.0,,20.6,1.0,1.0,Lecce,2019
29,2020-06-26,21:45,Serie A,Matchweek 28,Fri,Away,Juventus,5-3-2,0,4,L,0.0,9.0,3.0,33.3,0.0,0.0,23.2,0.0,0.0,Lecce,2019
30,2020-07-01,21:45,Serie A,Matchweek 29,Wed,Home,Sampdoria,5-3-2,1,2,L,1.0,14.0,5.0,35.7,0.0,0.0,20.1,1.0,1.0,Lecce,2019
31,2020-07-04,19:30,Serie A,Matchweek 30,Sat,Away,Sassuolo,4-3-1-2,2,4,L,2.0,9.0,2.0,22.2,0.11,0.5,18.1,1.0,1.0,Lecce,2019
32,2020-07-07,19:30,Serie A,Matchweek 31,Tue,Home,Lazio,4-3-3,2,1,W,2.0,14.0,3.0,21.4,0.14,0.67,23.3,0.0,1.0,Lecce,2019
33,2020-07-12,19:30,Serie A,Matchweek 32,Sun,Away,Cagliari,4-3-2-1,0,0,D,0.0,21.0,8.0,38.1,0.0,0.0,20.2,0.0,0.0,Lecce,2019
34,2020-07-15,21:45,Serie A,Matchweek 33,Wed,Home,Fiorentina,4-3-2-1,1,3,L,1.0,10.0,2.0,20.0,0.1,0.5,20.8,0.0,0.0,Lecce,2019
35,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Away,Genoa,4-3-2-1,1,2,L,1.0,16.0,1.0,6.3,0.06,1.0,17.8,0.0,1.0,Lecce,2019
36,2020-07-22,21:45,Serie A,Matchweek 35,Wed,Home,Brescia,4-1-4-1,3,1,W,3.0,17.0,11.0,64.7,0.18,0.27,15.3,0.0,0.0,Lecce,2019
37,2020-07-26,17:15,Serie A,Matchweek 36,Sun,Away,Bologna,4-3-2-1,2,3,L,2.0,25.0,9.0,36.0,0.08,0.22,17.3,0.0,0.0,Lecce,2019
38,2020-07-29,19:30,Serie A,Matchweek 37,Wed,Away,Udinese,4-3-2-1,2,1,W,2.0,13.0,6.0,46.2,0.08,0.17,23.6,1.0,1.0,Lecce,2019
39,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Home,Parma,4-3-2-1,3,4,L,3.0,16.0,7.0,43.8,0.19,0.43,16.1,0.0,0.0,Lecce,2019
0,2019-08-18,18:00,Coppa Italia,Third round,Sun,Away,Perugia,,1,2,L,1.0,0.0,0.0,,,,,0.0,0.0,Brescia,2019
1,2019-08-25,20:45,Serie A,Matchweek 1,Sun,Away,Cagliari,4-3-1-2,1,0,W,1.0,9.0,1.0,11.1,0.0,0.0,15.3,1.0,1.0,Brescia,2019
2,2019-08-31,18:00,Serie A,Matchweek 2,Sat,Away,Milan,4-3-1-2,0,1,L,0.0,6.0,1.0,16.7,0.0,0.0,17.8,0.0,0.0,Brescia,2019
3,2019-09-15,15:00,Serie A,Matchweek 3,Sun,Home,Bologna,4-3-1-2,3,4,L,3.0,9.0,6.0,66.7,0.33,0.5,21.5,0.0,0.0,Brescia,2019
4,2019-09-21,15:00,Serie A,Matchweek 4,Sat,Away,Udinese,4-3-1-2,1,0,W,1.0,9.0,4.0,44.4,0.11,0.25,23.0,0.0,0.0,Brescia,2019
5,2019-09-24,21:00,Serie A,Matchweek 5,Tue,Home,Juventus,4-3-1-2,1,2,L,1.0,16.0,3.0,18.8,0.06,0.33,19.4,0.0,0.0,Brescia,2019
6,2019-09-29,12:30,Serie A,Matchweek 6,Sun,Away,Napoli,4-3-1-2,1,2,L,1.0,16.0,3.0,18.8,0.06,0.33,15.2,0.0,0.0,Brescia,2019
7,2019-10-21,21:00,Serie A,Matchweek 8,Mon,Home,Fiorentina,4-3-1-2,0,0,D,0.0,3.0,1.0,33.3,0.0,0.0,13.6,0.0,0.0,Brescia,2019
8,2019-10-26,20:45,Serie A,Matchweek 9,Sat,Away,Genoa,4-3-1-2,1,3,L,1.0,7.0,2.0,28.6,0.14,0.5,19.1,0.0,0.0,Brescia,2019
9,2019-10-29,21:00,Serie A,Matchweek 10,Tue,Home,Inter,5-3-2,1,2,L,0.0,15.0,6.0,40.0,0.0,0.0,14.2,0.0,0.0,Brescia,2019
10,2019-11-03,15:00,Serie A,Matchweek 11,Sun,Away,Hellas Verona,3-1-4-2,1,2,L,1.0,16.0,5.0,31.3,0.06,0.2,18.8,0.0,0.0,Brescia,2019
11,2019-11-09,15:00,Serie A,Matchweek 12,Sat,Home,Torino,4-3-1-2,0,4,L,0.0,9.0,3.0,33.3,0.0,0.0,17.0,0.0,0.0,Brescia,2019
12,2019-11-24,15:00,Serie A,Matchweek 13,Sun,Away,Roma,4-3-1-2,0,3,L,0.0,8.0,2.0,25.0,0.0,0.0,22.4,0.0,0.0,Brescia,2019
13,2019-11-30,15:00,Serie A,Matchweek 14,Sat,Home,Atalanta,3-5-2,0,3,L,0.0,15.0,4.0,26.7,0.0,0.0,22.2,0.0,0.0,Brescia,2019
14,2019-12-08,15:00,Serie A,Matchweek 15,Sun,Away,SPAL,4-1-2-1-2◆,1,0,W,1.0,12.0,5.0,41.7,0.08,0.2,20.3,0.0,0.0,Brescia,2019
15,2019-12-14,15:00,Serie A,Matchweek 16,Sat,Home,Lecce,4-3-1-2,3,0,W,3.0,13.0,9.0,69.2,0.23,0.33,12.7,0.0,0.0,Brescia,2019
16,2019-12-18,20:45,Serie A,Matchweek 7,Wed,Home,Sassuolo,4-3-1-2,0,2,L,0.0,19.0,6.0,31.6,0.0,0.0,14.1,0.0,0.0,Brescia,2019
17,2019-12-22,15:00,Serie A,Matchweek 17,Sun,Away,Parma,4-3-1-2,1,1,D,1.0,12.0,4.0,33.3,0.08,0.25,16.9,0.0,0.0,Brescia,2019
18,2020-01-05,12:30,Serie A,Matchweek 18,Sun,Home,Lazio,4-3-1-2,1,2,L,1.0,6.0,3.0,50.0,0.17,0.33,17.9,0.0,0.0,Brescia,2019
19,2020-01-12,15:00,Serie A,Matchweek 19,Sun,Away,Sampdoria,4-3-1-2,1,5,L,1.0,11.0,4.0,36.4,0.09,0.25,19.5,0.0,0.0,Brescia,2019
20,2020-01-19,15:00,Serie A,Matchweek 20,Sun,Home,Cagliari,4-3-1-2,2,2,D,2.0,11.0,5.0,45.5,0.18,0.4,17.8,0.0,0.0,Brescia,2019
21,2020-01-24,20:45,Serie A,Matchweek 21,Fri,Home,Milan,4-3-1-2,0,1,L,0.0,18.0,7.0,38.9,0.0,0.0,17.3,0.0,0.0,Brescia,2019
22,2020-02-01,15:00,Serie A,Matchweek 22,Sat,Away,Bologna,4-3-1-2,1,2,L,1.0,2.0,0.0,0.0,0.0,,23.4,1.0,1.0,Brescia,2019
23,2020-02-09,15:00,Serie A,Matchweek 23,Sun,Home,Udinese,4-3-1-2,1,1,D,1.0,8.0,5.0,62.5,0.13,0.2,18.2,0.0,0.0,Brescia,2019
24,2020-02-16,15:00,Serie A,Matchweek 24,Sun,Away,Juventus,4-3-2-1,0,2,L,0.0,5.0,2.0,40.0,0.0,0.0,22.2,0.0,0.0,Brescia,2019
25,2020-02-21,20:45,Serie A,Matchweek 25,Fri,Home,Napoli,4-3-2-1,1,2,L,1.0,10.0,1.0,10.0,0.1,1.0,15.0,0.0,0.0,Brescia,2019
26,2020-03-09,18:30,Serie A,Matchweek 26,Mon,Away,Sassuolo,4-3-2-1,0,3,L,0.0,10.0,4.0,40.0,0.0,0.0,20.9,0.0,0.0,Brescia,2019
27,2020-06-22,19:30,Serie A,Matchweek 27,Mon,Away,Fiorentina,4-3-1-2,1,1,D,1.0,5.0,2.0,40.0,0.0,0.0,22.2,1.0,1.0,Brescia,2019
28,2020-06-27,17:15,Serie A,Matchweek 28,Sat,Home,Genoa,4-3-1-2,2,2,D,2.0,10.0,4.0,40.0,0.2,0.5,15.5,0.0,0.0,Brescia,2019
29,2020-07-01,19:30,Serie A,Matchweek 29,Wed,Away,Inter,4-3-1-2,0,6,L,0.0,8.0,1.0,12.5,0.0,0.0,21.5,0.0,0.0,Brescia,2019
30,2020-07-05,19:30,Serie A,Matchweek 30,Sun,Home,Hellas Verona,4-2-3-1,2,0,W,2.0,11.0,4.0,36.4,0.18,0.5,15.3,0.0,0.0,Brescia,2019
31,2020-07-08,21:45,Serie A,Matchweek 31,Wed,Away,Torino,4-4-2,1,3,L,1.0,15.0,5.0,33.3,0.07,0.2,15.7,0.0,0.0,Brescia,2019
32,2020-07-11,19:30,Serie A,Matchweek 32,Sat,Home,Roma,4-3-3,0,3,L,0.0,11.0,4.0,36.4,0.0,0.0,14.6,0.0,0.0,Brescia,2019
33,2020-07-14,21:45,Serie A,Matchweek 33,Tue,Away,Atalanta,4-4-2,2,6,L,2.0,6.0,4.0,66.7,0.33,0.5,14.8,0.0,0.0,Brescia,2019
34,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Home,SPAL,4-4-2,2,1,W,2.0,17.0,3.0,17.6,0.12,0.67,21.1,0.0,0.0,Brescia,2019
35,2020-07-22,21:45,Serie A,Matchweek 35,Wed,Away,Lecce,4-4-2,1,3,L,1.0,16.0,3.0,18.8,0.06,0.33,17.5,0.0,0.0,Brescia,2019
36,2020-07-25,17:15,Serie A,Matchweek 36,Sat,Home,Parma,4-4-2,1,2,L,1.0,12.0,7.0,58.3,0.08,0.14,15.2,0.0,0.0,Brescia,2019
37,2020-07-29,19:30,Serie A,Matchweek 37,Wed,Away,Lazio,4-4-2,0,2,L,0.0,13.0,2.0,15.4,0.0,0.0,18.0,0.0,0.0,Brescia,2019
38,2020-08-01,18:00,Serie A,Matchweek 38,Sat,Home,Sampdoria,4-4-2,1,1,D,1.0,15.0,3.0,20.0,0.0,0.0,22.2,1.0,1.0,Brescia,2019
0,2019-08-18,20:45,Coppa Italia,Third round,Sun,Home,FeralpiSalò,,3,1,W,3.0,0.0,0.0,,,,,0.0,0.0,SPAL,2019
1,2019-08-25,20:45,Serie A,Matchweek 1,Sun,Home,Atalanta,3-5-2,2,3,L,2.0,9.0,3.0,33.3,0.22,0.67,18.8,0.0,0.0,SPAL,2019
2,2019-08-30,20:45,Serie A,Matchweek 2,Fri,Away,Bologna,3-5-2,0,1,L,0.0,9.0,1.0,11.1,0.0,0.0,19.2,0.0,0.0,SPAL,2019
3,2019-09-15,15:00,Serie A,Matchweek 3,Sun,Home,Lazio,3-5-2,2,1,W,2.0,17.0,3.0,17.6,0.12,0.67,19.3,0.0,0.0,SPAL,2019
4,2019-09-22,12:30,Serie A,Matchweek 4,Sun,Away,Sassuolo,3-5-2,0,3,L,0.0,13.0,3.0,23.1,0.0,0.0,21.0,0.0,0.0,SPAL,2019
5,2019-09-25,21:00,Serie A,Matchweek 5,Wed,Home,Lecce,3-5-2,1,3,L,1.0,18.0,6.0,33.3,0.06,0.17,19.6,0.0,0.0,SPAL,2019
6,2019-09-28,15:00,Serie A,Matchweek 6,Sat,Away,Juventus,3-5-2,0,2,L,0.0,5.0,1.0,20.0,0.0,0.0,17.8,0.0,0.0,SPAL,2019
7,2019-10-05,15:00,Serie A,Matchweek 7,Sat,Home,Parma,3-5-2,1,0,W,1.0,16.0,7.0,43.8,0.06,0.14,17.8,0.0,0.0,SPAL,2019
8,2019-10-20,15:00,Serie A,Matchweek 8,Sun,Away,Cagliari,3-5-2,0,2,L,0.0,12.0,5.0,41.7,0.0,0.0,17.8,0.0,0.0,SPAL,2019
9,2019-10-27,15:00,Serie A,Matchweek 9,Sun,Home,Napoli,3-5-2,1,1,D,1.0,10.0,2.0,20.0,0.1,0.5,16.1,0.0,0.0,SPAL,2019
10,2019-10-31,21:00,Serie A,Matchweek 10,Thu,Away,Milan,3-5-2,0,1,L,0.0,10.0,2.0,20.0,0.0,0.0,24.1,0.0,0.0,SPAL,2019
11,2019-11-04,20:45,Serie A,Matchweek 11,Mon,Home,Sampdoria,3-5-2,0,1,L,0.0,14.0,3.0,21.4,0.0,0.0,14.8,0.0,0.0,SPAL,2019
12,2019-11-10,15:00,Serie A,Matchweek 12,Sun,Away,Udinese,3-5-2,0,0,D,0.0,16.0,2.0,12.5,0.0,0.0,18.2,0.0,1.0,SPAL,2019
13,2019-11-25,20:45,Serie A,Matchweek 13,Mon,Home,Genoa,3-5-2,1,1,D,1.0,15.0,5.0,33.3,0.0,0.0,19.6,1.0,1.0,SPAL,2019
14,2019-12-01,15:00,Serie A,Matchweek 14,Sun,Away,Inter,3-5-2,1,2,L,1.0,12.0,3.0,25.0,0.08,0.33,16.3,0.0,0.0,SPAL,2019
15,2019-12-04,18:00,Coppa Italia,Fourth round,Wed,Home,Lecce,,5,1,W,5.0,0.0,0.0,,,,,0.0,0.0,SPAL,2019
16,2019-12-08,15:00,Serie A,Matchweek 15,Sun,Home,Brescia,4-2-3-1,0,1,L,0.0,18.0,2.0,11.1,0.0,0.0,19.6,0.0,1.0,SPAL,2019
17,2019-12-15,18:00,Serie A,Matchweek 16,Sun,Away,Roma,3-5-2,1,3,L,1.0,6.0,2.0,33.3,0.0,0.0,21.6,1.0,1.0,SPAL,2019
